Gf_GL_post_date,Gf_Date,Gf_Amount,Gf_Gift_ID,Gf_Apls_1_01_Appeal_ID,Gf_Apls_1_01_Description,Gf_Apls_1_01_Ap_Appeal_category,Gf_Cmps_1_01_Campaign_ID,Gf_Cmps_1_01_Description,Gf_Pks_1_01_Package_ID,Gf_Pks_1_01_Description,Gf_Fnds_1_01_Fund_ID,Gf_Fnds_1_01_Description,Gf_CnBio_ID,Gf_CnBio_Age,Gf_CnAdrPrf_State,Gf_CnCnstncy_1_01_CodeShort,Gf_CnCnstncy_1_01_CodeLong,Gf_CnCnstncy_1_02_CodeShort,Gf_CnCnstncy_1_02_CodeLong
12/4/14,12/8/14,100,98345,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,25499,,DC,DON,Donor,,
12/12/14,12/15/14,10,98591,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113708,,MI,DON,Donor,,
12/12/14,12/15/14,100,98611,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113721,,MD,DON,Donor,,
10/14/14,10/17/14,35,97265,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113372,,NY,DON,Donor,,
4/28/15,4/30/15,50,102526,4002,Individual Contributions,Contributions,15 ANN FUND,2015 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,114234,,NY,DON,Donor,,
6/10/15,6/12/15,100,103239,4002,Individual Contributions,Contributions,15 ANN FUND,2015 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,114289,,GA,DON,Donor,,
10/1/14,10/3/14,35,96948,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113232,,TX,DON,Donor,,
10/1/14,10/3/14,200,96971,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113250,,MO,DON,Donor,,
10/6/14,10/8/14,10,97089,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,65235,,NJ,DON,Donor,,
10/6/14,10/8/14,25,97107,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113319,,NY,DON,Donor,,
10/6/14,10/8/14,50,97129,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113334,,NY,DON,Donor,,
10/14/14,10/17/14,25,97258,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113367,,GA,DON,Donor,,
12/15/14,12/15/14,10,98847,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113771,,NY,DON,Donor,,
12/26/14,12/29/14,25,99264,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113847,,TX,DON,Donor,,
10/21/14,10/24/14,50,97384,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113422,,NY,DON,Donor,,
9/25/14,9/29/14,100,96747,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113193,,NY,DON,Donor,,
10/1/14,10/3/14,25,96934,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113222,,NY,DON,Donor,,
10/1/14,10/3/14,35,96942,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02D,2014 September DM Acquisition - Group A94S02D,801-9423,Direct Mail Acquisition,113227,,MI,DON,Donor,,
10/29/14,10/31/14,25,97509,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02E,2014 September DM Acquisition - Group A94S02E,801-9423,Direct Mail Acquisition,113455,,NY,DON,Donor,,
12/31/14,1/11/15,25,99676,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02E,2014 September DM Acquisition - Group A94S02E,801-9423,Direct Mail Acquisition,113938,,NY,DON,Donor,,
10/21/14,10/24/14,15,97371,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02E,2014 September DM Acquisition - Group A94S02E,801-9423,Direct Mail Acquisition,113414,,GA,DON,Donor,,
10/21/14,10/24/14,25,97376,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02E,2014 September DM Acquisition - Group A94S02E,801-9423,Direct Mail Acquisition,113416,,NY,DON,Donor,,
11/6/14,11/7/14,25,97723,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02E,2014 September DM Acquisition - Group A94S02E,801-9423,Direct Mail Acquisition,113547,,DE,DON,Donor,,
12/31/14,1/15/15,25,100138,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02F,2014 September DM Acquisition - Group A94S02F,801-9423,Direct Mail Acquisition,9239,,OH,DON,Donor,,
10/14/14,10/17/14,35,97267,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02F,2014 September DM Acquisition - Group A94S02F,801-9423,Direct Mail Acquisition,22729,,NY,DON,Donor,,
10/29/14,10/31/14,50,97520,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02F,2014 September DM Acquisition - Group A94S02F,801-9423,Direct Mail Acquisition,113463,,DC,DON,Donor,,
11/14/14,11/17/14,35,97843,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02F,2014 September DM Acquisition - Group A94S02F,801-9423,Direct Mail Acquisition,113571,,GA,DON,Donor,,
11/18/14,11/21/14,35,98077,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02F,2014 September DM Acquisition - Group A94S02F,801-9423,Direct Mail Acquisition,113616,,PA,DON,Donor,,
10/21/14,10/24/14,35,97378,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02F,2014 September DM Acquisition - Group A94S02F,801-9423,Direct Mail Acquisition,113418,,NY,DON,Donor,,
10/21/14,10/24/14,40.91,97389,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S02F,2014 September DM Acquisition - Group A94S02F,801-9423,Direct Mail Acquisition,113427,,GA,DON,Donor,,
11/14/14,11/17/14,35,97845,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15A,2014 September DM Acquisition - Group A94S15A,801-9423,Direct Mail Acquisition,113573,,CA,DON,Donor,,
11/14/14,11/17/14,50,97846,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15A,2014 September DM Acquisition - Group A94S15A,801-9423,Direct Mail Acquisition,113574,,CA,DON,Donor,,
10/1/14,10/3/14,10,96925,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15A,2014 September DM Acquisition - Group A94S15A,801-9423,Direct Mail Acquisition,113213,,TX,DON,Donor,,
10/21/14,10/24/14,35,97377,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15A,2014 September DM Acquisition - Group A94S15A,801-9423,Direct Mail Acquisition,113417,,WA,DON,Donor,,
10/29/14,10/31/14,20,97506,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113452,,WA,DON,Donor,,
10/29/14,10/31/14,35,97515,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113459,,NY,DON,Donor,,
12/4/14,12/8/14,25,98343,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113656,,GA,DON,Donor,,
12/12/14,12/15/14,25,98607,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113718,,CT,DON,Donor,,
12/26/14,12/29/14,35,99268,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113851,,TN,DON,Donor,,
9/25/14,9/29/14,15,96720,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113173,,NY,DON,Donor,,
10/14/14,10/17/14,35,97272,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113378,,MI,DON,Donor,,
10/14/14,10/17/14,50,97281,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113386,,NY,DON,Donor,,
10/21/14,10/24/14,15,97370,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113413,,NY,DON,Donor,,
10/21/14,10/24/14,35,97380,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113419,,GA,DON,Donor,,
10/21/14,10/24/14,35,97381,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113420,,MN,DON,Donor,,
12/31/14,1/16/15,100,100221,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113975,,MI,DON,Donor,,
12/31/14,1/23/15,15,100297,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113977,,VA,DON,Donor,,
10/6/14,10/8/14,25,97100,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113314,,FL,DON,Donor,,
10/6/14,10/8/14,35,97122,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113329,,ID,DON,Donor,,
10/6/14,10/8/14,35,97125,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113332,,HI,DON,Donor,,
10/14/14,10/17/14,35,97264,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113371,,MD,DON,Donor,,
9/25/14,9/29/14,25,96728,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113180,,CT,DON,Donor,,
9/25/14,9/29/14,35,96734,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113183,,NE,DON,Donor,,
10/1/14,10/3/14,20,96929,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113217,,PA,DON,Donor,,
10/1/14,10/3/14,35,96940,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113225,,CA,DON,Donor,,
12/31/14,1/11/15,50,99671,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113933,,NY,DON,Donor,,
12/31/14,1/11/15,100,99672,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15B,2014 September DM Acquisition - Group A94S15B,801-9423,Direct Mail Acquisition,113934,,NJ,DON,Donor,,
10/1/14,10/3/14,75,96961,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15C,2014 September DM Acquisition - Group A94S15C,801-9423,Direct Mail Acquisition,113243,,NY,DON,Donor,,
10/6/14,10/8/14,35,97116,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15C,2014 September DM Acquisition - Group A94S15C,801-9423,Direct Mail Acquisition,113325,,PA,DON,Donor,,
10/6/14,10/8/14,35,97124,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15C,2014 September DM Acquisition - Group A94S15C,801-9423,Direct Mail Acquisition,113331,,LA,DON,Donor,,
10/6/14,10/8/14,100,97130,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15C,2014 September DM Acquisition - Group A94S15C,801-9423,Direct Mail Acquisition,113335,,TN,DON,Donor,,
11/6/14,11/7/14,20,97734,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15C,2014 September DM Acquisition - Group A94S15C,801-9423,Direct Mail Acquisition,113557,,KY,DON,Donor,,
10/29/14,10/31/14,15,97505,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15D,2014 September DM Acquisition - Group A94S15D,801-9423,Direct Mail Acquisition,113451,,IN,DON,Donor,,
10/29/14,10/31/14,20,97507,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15D,2014 September DM Acquisition - Group A94S15D,801-9423,Direct Mail Acquisition,113453,,MD,DON,Donor,,
10/29/14,10/31/14,35,97516,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15D,2014 September DM Acquisition - Group A94S15D,801-9423,Direct Mail Acquisition,113460,,MD,DON,Donor,,
12/12/14,12/15/14,12,98606,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15D,2014 September DM Acquisition - Group A94S15D,801-9423,Direct Mail Acquisition,113717,,TN,DON,Donor,,
12/26/14,12/29/14,35,99266,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15D,2014 September DM Acquisition - Group A94S15D,801-9423,Direct Mail Acquisition,113849,,AZ,DON,Donor,,
10/1/14,10/3/14,30,96938,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15D,2014 September DM Acquisition - Group A94S15D,801-9423,Direct Mail Acquisition,113224,,GA,DON,Donor,,
12/31/14,1/9/15,25,99830,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15D,2014 September DM Acquisition - Group A94S15D,801-9423,Direct Mail Acquisition,113901,,GA,DON,Donor,,
10/29/14,10/31/14,50,97519,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15D,2014 September DM Acquisition - Group A94S15D,801-9423,Direct Mail Acquisition,113462,,TX,DON,Donor,,
11/6/14,11/7/14,25,97724,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A94S15D,2014 September DM Acquisition - Group A94S15D,801-9423,Direct Mail Acquisition,113548,,MD,DON,Donor,,
