Gf_Date,Gf_Apls_1_01_Description,Gf_Gift_ID,Gf_CnAdrPrf_State,Gf_Amount,Gf_CnBio_ID,Gf_Pks_1_01_Package_ID
3/18/13,Individual Contributions,83361,SC,30,109967,A13N02B
3/18/13,Individual Contributions,83364,NY,30,109970,A13N02B
3/18/13,Individual Contributions,83365,AZ,30,109971,A13N02B
3/18/13,Individual Contributions,83327,TX,2,109946,A13N02B
3/18/13,Individual Contributions,83335,NM,10,109951,A13N02B
3/18/13,Individual Contributions,83336,NY,10,109952,A13N02B
3/18/13,Individual Contributions,83340,CT,15,109956,A13N02B
3/18/13,Individual Contributions,83342,AL,15,109957,A13N02B
3/18/13,Individual Contributions,83345,NC,20,109958,A13N02B
3/11/13,Individual Contributions,83284,ME,30,109159,A13N02B
3/11/13,Individual Contributions,83286,NC,30,109920,A13N02B
3/11/13,Individual Contributions,83287,NV,30,109921,A13N02B
3/11/13,Individual Contributions,83288,IL,50,109922,A13N02B
3/11/13,Individual Contributions,83289,NJ,100,109923,A13N02B
3/18/13,Individual Contributions,83324,CA,1,109944,A13N02B
3/8/13,Individual Contributions,83138,MI,30,109878,A13N02B
3/8/13,Individual Contributions,83140,NC,30,109880,A13N02B
3/8/13,Individual Contributions,83144,MN,30,109883,A13N02B
3/8/13,Individual Contributions,83149,CA,50,109888,A13N02B
3/8/13,Individual Contributions,83152,IL,50,109891,A13N02B
3/8/13,Individual Contributions,83157,MI,50,109895,A13N02B
3/8/13,Individual Contributions,83128,IN,30,109868,A13N02B
3/8/13,Individual Contributions,83130,IL,30,109870,A13N02B
3/8/13,Individual Contributions,83131,CA,30,109871,A13N02B
3/8/13,Individual Contributions,83132,TX,30,109872,A13N02B
3/8/13,Individual Contributions,83136,NY,30,109876,A13N02B
3/8/13,Individual Contributions,83137,IN,30,109877,A13N02B
3/8/13,Individual Contributions,83098,MD,15,109846,A13N02B
3/8/13,Individual Contributions,83099,GA,15,109847,A13N02B
3/8/13,Individual Contributions,83101,IL,15,109848,A13N02B
3/8/13,Individual Contributions,83103,PA,20,109850,A13N02B
3/8/13,Individual Contributions,83106,CA,20,109852,A13N02B
3/8/13,Individual Contributions,83117,VT,30,109859,A13N02B
3/8/13,Individual Contributions,83079,FL,2,108563,A13N02B
3/8/13,Individual Contributions,83085,IL,10,109837,A13N02B
3/8/13,Individual Contributions,83087,MD,10,109838,A13N02B
3/8/13,Individual Contributions,83088,CA,10,109839,A13N02B
3/8/13,Individual Contributions,83093,IN,10,109841,A13N02B
3/8/13,Individual Contributions,83097,HI,15,109845,A13N02B
2/22/13,Individual Contributions,82984,MS,30,109752,A13N02B
2/22/13,Individual Contributions,82987,VA,30,109754,A13N02B
2/22/13,Individual Contributions,82991,WI,30,109756,A13N02B
2/22/13,Individual Contributions,82998,VA,2,109759,A13N02B
2/22/13,Individual Contributions,83001,VA,40,109761,A13N02B
2/21/13,Individual Contributions,83007,MO,30,109785,A13N02B
2/22/13,Individual Contributions,82976,DC,25,109746,A13N02B
2/22/13,Individual Contributions,82978,MD,30,109747,A13N02B
2/22/13,Individual Contributions,82980,VA,30,109748,A13N02B
2/22/13,Individual Contributions,82981,FL,30,109749,A13N02B
2/22/13,Individual Contributions,82982,IL,30,109750,A13N02B
2/22/13,Individual Contributions,82983,CO,30,109751,A13N02B
2/22/13,Individual Contributions,82969,VA,20,109740,A13N02B
2/22/13,Individual Contributions,82970,TN,20,109741,A13N02B
2/22/13,Individual Contributions,82972,AL,20,109742,A13N02B
2/22/13,Individual Contributions,82973,VA,20,109743,A13N02B
2/22/13,Individual Contributions,82974,IL,25,109744,A13N02B
2/22/13,Individual Contributions,82975,MI,25,109745,A13N02B
2/22/13,Individual Contributions,82958,MD,1,109730,A13N02B
2/22/13,Individual Contributions,82959,MD,5,109731,A13N02B
2/22/13,Individual Contributions,82961,NC,10,109732,A13N02B
2/22/13,Individual Contributions,82962,NC,10,109733,A13N02B
2/22/13,Individual Contributions,82964,SC,15,109735,A13N02B
2/22/13,Individual Contributions,82965,IL,15,109736,A13N02B
2/22/13,Individual Contributions,82908,IL,30,109704,A13N02B
2/22/13,Individual Contributions,82909,NJ,30,109705,A13N02B
2/22/13,Individual Contributions,82911,AZ,30,109707,A13N02B
2/22/13,Individual Contributions,82915,MD,50,109711,A13N02B
2/22/13,Individual Contributions,82916,CA,50,CW16473,A13N02B
2/22/13,Individual Contributions,82917,MO,50,98297,A13N02B
2/22/13,Individual Contributions,82893,NY,30,109692,A13N02B
2/22/13,Individual Contributions,82900,PA,30,109696,A13N02B
2/22/13,Individual Contributions,82901,NY,30,109697,A13N02B
2/22/13,Individual Contributions,82904,LA,30,109700,A13N02B
2/22/13,Individual Contributions,82905,CA,30,109701,A13N02B
2/22/13,Individual Contributions,82907,NJ,30,109703,A13N02B
2/22/13,Individual Contributions,82879,CA,20,109685,A13N02B
2/22/13,Individual Contributions,82880,GA,20,109686,A13N02B
2/22/13,Individual Contributions,82881,VA,20,109687,A13N02B
2/22/13,Individual Contributions,82883,KY,25,109689,A13N02B
2/22/13,Individual Contributions,82890,CO,25,109691,A13N02B
2/22/13,Individual Contributions,82892,PA,30,24543,A13N02B
2/22/13,Individual Contributions,82862,PA,5,109673,A13N02B
2/22/13,Individual Contributions,82868,NY,10,109678,A13N02B
2/22/13,Individual Contributions,82869,GA,10,109679,A13N02B
2/22/13,Individual Contributions,82870,IL,10,109680,A13N02B
2/22/13,Individual Contributions,82871,MS,10,109681,A13N02B
2/22/13,Individual Contributions,82874,CT,15,109682,A13N02B
2/14/13,Individual Contributions,82521,MD,30,109431,A13N02B
2/14/13,Individual Contributions,82522,PA,30,109599,A13N02B
2/14/13,Individual Contributions,82526,MD,50,109602,A13N02B
2/22/13,Individual Contributions,82852,WI,1,109669,A13N02B
2/22/13,Individual Contributions,82859,IL,2,109670,A13N02B
2/22/13,Individual Contributions,82861,AL,5,109672,A13N02B
2/14/13,Individual Contributions,82513,MA,25,109592,A13N02B
2/14/13,Individual Contributions,82515,NY,25,109593,A13N02B
2/14/13,Individual Contributions,82517,DC,30,109595,A13N02B
2/14/13,Individual Contributions,82518,MD,30,109596,A13N02B
2/14/13,Individual Contributions,82519,NY,30,109597,A13N02B
2/14/13,Individual Contributions,82520,MD,30,109598,A13N02B
3/8/13,Individual Contributions,83081,SC,2,106033,A13N02E
3/27/13,Individual Contributions,83536,CA,20,110037,A13N02E
4/2/13,Individual Contributions,83656,IN,10,108785,A13N02E
11/18/13,Individual Contributions,88910,CA,25,109026,A13N02E
3/8/13,Individual Contributions,83084,NJ,5,109086,A13R02A
3/8/13,Individual Contributions,83123,PA,30,24160,A13R02A
3/27/13,Individual Contributions,83530,DC,20,108866,A13R02A
3/27/13,Individual Contributions,83551,MI,30,110049,A13R02A
4/29/13,Individual Contributions,84519,NY,100,110553,A13R02A
8/20/13,Individual Contributions,86915,CA,30,109040,A13R02A
3/8/13,Individual Contributions,83083,MI,5,109836,A13R02B
3/8/13,Individual Contributions,83089,WI,10,4412,A13R02B
3/8/13,Individual Contributions,83092,MI,10,109840,A13R02B
3/8/13,Individual Contributions,83094,NJ,10,109842,A13R02B
3/8/13,Individual Contributions,83116,MD,30,109858,A13R02B
3/8/13,Individual Contributions,83126,FL,30,109866,A13R02B
6/28/13,Individual Contributions,85901,NJ,10,110821,A13R02B
2/7/14,Individual Contributions,92047,NC,20,111789,A13R02B
5/14/13,Individual Contributions,84855,FL,5,108604,A13R02B
5/14/13,Individual Contributions,84862,CA,50,110677,A13R02B
5/14/13,Individual Contributions,84864,DC,100,110679,A13R02B
5/21/13,Individual Contributions,85037,NY,25,110743,A13R02B
4/2/13,Individual Contributions,83659,FL,30,110128,A13R02B
4/12/13,Individual Contributions,83752,MO,10,110190,A13R02B
4/12/13,Individual Contributions,83755,VA,30,108817,A13R02B
4/12/13,Individual Contributions,83756,IL,30,51923,A13R02B
4/19/13,Individual Contributions,84118,CA,30,110336,A13R02B
4/19/13,Individual Contributions,84120,IL,30,51883,A13R02B
3/27/13,Individual Contributions,83559,PA,100,110054,A13R02B
3/27/13,Individual Contributions,83561,NC,100,110055,A13R02B
3/27/13,Individual Contributions,83562,GA,100,110056,A13R02B
4/1/13,Individual Contributions,83614,CO,30,110095,A13R02B
4/1/13,Individual Contributions,83618,GA,50,110099,A13R02B
4/2/13,Individual Contributions,83657,NY,20,110126,A13R02B
3/27/13,Individual Contributions,83532,PA,20,110034,A13R02B
3/27/13,Individual Contributions,83534,CO,20,82051,A13R02B
3/27/13,Individual Contributions,83535,NJ,20,110036,A13R02B
3/27/13,Individual Contributions,83543,SC,30,110042,A13R02B
3/27/13,Individual Contributions,83545,NY,30,110044,A13R02B
3/27/13,Individual Contributions,83547,NC,30,110046,A13R02B
3/18/13,Individual Contributions,83382,NY,100,108695,A13R02B
3/27/13,Individual Contributions,83442,CA,25,108734,A13R02B
3/27/13,Individual Contributions,83443,GA,25,108843,A13R02B
3/27/13,Individual Contributions,83522,NV,5,110021,A13R02B
3/27/13,Individual Contributions,83525,CA,10,107020,A13R02B
3/27/13,Individual Contributions,83531,MD,20,110033,A13R02B
3/18/13,Individual Contributions,83370,SC,30,109976,A13R02B
3/18/13,Individual Contributions,83373,PA,50,109979,A13R02B
3/18/13,Individual Contributions,83376,LA,50,109986,A13R02B
3/18/13,Individual Contributions,83378,DC,50,109988,A13R02B
3/18/13,Individual Contributions,83379,TX,50,109989,A13R02B
3/18/13,Individual Contributions,83381,CA,100,109011,A13R02B
3/18/13,Individual Contributions,83339,IN,10,109955,A13R02B
3/18/13,Individual Contributions,83356,NJ,25,109963,A13R02B
3/18/13,Individual Contributions,83357,NJ,30,109964,A13R02B
3/18/13,Individual Contributions,83359,MA,30,8805,A13R02B
3/18/13,Individual Contributions,83363,MD,30,109969,A13R02B
3/18/13,Individual Contributions,83366,IN,30,109972,A13R02B
3/8/13,Individual Contributions,83156,TN,50,109894,A13R02B
3/8/13,Individual Contributions,83159,MI,100,109897,A13R02B
3/8/13,Individual Contributions,83160,NY,100,109898,A13R02B
3/8/13,Individual Contributions,83161,KY,100,109899,A13R02B
3/18/13,Individual Contributions,83326,NE,2,109945,A13R02B
3/18/13,Individual Contributions,83333,MI,10,109950,A13R02B
3/8/13,Individual Contributions,83127,NY,30,109867,A13R02B
3/8/13,Individual Contributions,83129,VA,30,109869,A13R02B
3/8/13,Individual Contributions,83135,MD,30,109875,A13R02B
3/8/13,Individual Contributions,83141,FL,30,109881,A13R02B
3/8/13,Individual Contributions,83145,CA,30,109884,A13R02B
3/8/13,Individual Contributions,83147,NY,40,109886,A13R02B
3/27/13,Individual Contributions,83444,CA,50,109999,A13R02E
3/27/13,Individual Contributions,83524,MS,10,110022,A13R02E
3/27/13,Individual Contributions,83533,KY,20,110035,A13R02E
3/27/13,Individual Contributions,83549,CA,30,110048,A13R02E
3/27/13,Individual Contributions,83552,NC,30,108536,A13R02E
3/27/13,Individual Contributions,83560,OK,100,109216,A13R02E
4/1/13,Individual Contributions,83620,GA,20,109029,A13R02E
4/12/13,Individual Contributions,83759,CA,25,108599,A13R02E
4/18/13,Individual Contributions,84099,CA,3,110332,A13R02E
4/19/13,Individual Contributions,84116,AL,25,110334,A13R02E
4/19/13,Individual Contributions,84122,AZ,20,110339,A13R02E
4/29/13,Individual Contributions,84509,GA,15,110543,A13R02E
2/14/13,Individual Contributions,82507,MD,5,109585,A13S15A
2/22/13,Individual Contributions,82896,AR,30,109194,A13S15A
3/8/13,Individual Contributions,83108,CA,25,109854,A13S15A
3/8/13,Individual Contributions,83151,MO,50,109890,A13S15A
3/11/13,Individual Contributions,83283,OK,15,109918,A13S15A
3/27/13,Individual Contributions,83526,NM,10,110023,A13S15A
4/19/13,Individual Contributions,84123,FL,40,81508,A13S15A
5/14/13,Individual Contributions,84861,DC,50,110676,A13S15A
2/14/13,Individual Contributions,82511,NY,25,109589,A13S15B
2/14/13,Individual Contributions,82516,PA,30,109594,A13S15B
2/14/13,Individual Contributions,82527,NY,6,95601,A13S15B
2/22/13,Individual Contributions,82864,TX,10,109674,A13S15B
2/22/13,Individual Contributions,82866,CA,10,109676,A13S15B
2/22/13,Individual Contributions,82867,IL,10,109677,A13S15B
12/5/13,Individual Contributions,89196,VA,50,111396,A13S15B
8/20/13,Individual Contributions,86914,LA,25,111206,A13S15B
4/12/13,Individual Contributions,83760,MD,50,110194,A13S15B
5/14/13,Individual Contributions,84856,WI,5,110671,A13S15B
1/24/14,Individual Contributions,90630,CO,30,111566,A13S15B
3/11/13,Individual Contributions,83281,CO,3,8968,A13S15B
3/11/13,Individual Contributions,83285,IL,30,109919,A13S15B
3/18/13,Individual Contributions,83352,MD,25,8185,A13S15B
3/18/13,Individual Contributions,83374,MD,50,109980,A13S15B
3/27/13,Individual Contributions,83554,TX,30,110051,A13S15B
3/27/13,Individual Contributions,83565,TX,6,109240,A13S15B
3/8/13,Individual Contributions,83102,MI,20,109849,A13S15B
3/8/13,Individual Contributions,83105,CT,20,14592,A13S15B
3/8/13,Individual Contributions,83118,CA,30,109860,A13S15B
3/8/13,Individual Contributions,83120,MD,30,109862,A13S15B
3/8/13,Individual Contributions,83122,NY,30,109863,A13S15B
3/8/13,Individual Contributions,83146,CT,40,109885,A13S15B
2/22/13,Individual Contributions,82921,PA,100,109714,A13S15B
2/22/13,Individual Contributions,82963,VA,10,109734,A13S15B
2/22/13,Individual Contributions,82966,MD,15,109737,A13S15B
2/22/13,Individual Contributions,82967,SC,15,109738,A13S15B
2/22/13,Individual Contributions,82994,OK,50,109758,A13S15B
3/8/13,Individual Contributions,83095,TN,10,109843,A13S15B
2/22/13,Individual Contributions,82878,GA,20,109684,A13S15B
2/22/13,Individual Contributions,82894,FL,30,109693,A13S15B
2/22/13,Individual Contributions,82895,MD,30,27287,A13S15B
2/22/13,Individual Contributions,82899,PA,30,109695,A13S15B
2/22/13,Individual Contributions,82913,CA,30,109709,A13S15B
2/22/13,Individual Contributions,82918,MN,50,109712,A13S15B
3/18/13,Individual Contributions,83344,CO,20,73676,A13S15E
3/18/13,Individual Contributions,83353,CA,25,109854,A13S15E
3/18/13,Individual Contributions,83362,NC,30,109968,A13S15E
3/27/13,Individual Contributions,83441,OK,15,109918,A13S15E
3/31/14,Individual Contributions,93025,NY,10,46993,A14
4/4/14,Individual Contributions,93131,FL,35,112120,A14
4/4/14,Individual Contributions,93132,CA,50,112121,A14
4/21/14,Individual Contributions,93675,PA,50,106032,A14
4/21/14,Individual Contributions,93676,NC,50,108533,A14
7/25/14,Individual Contributions,95344,NC,35,99665,A14
3/24/14,Individual Contributions,92898,OH,35,31089,A14
6/19/14,Individual Contributions,95021,,100,107876,A14
7/2/14,Individual Contributions,95080,NJ,50,112934,A14
10/8/14,Individual Contributions,97023,VA,10,113300,A14
2/24/14,Individual Contributions,92194,MD,20,111808,A14
4/30/14,Individual Contributions,94044,,10,53777,A14
2/24/14,Individual Contributions,92224,NJ,2,111820,A14
3/24/14,Individual Contributions,92878,NC,10,112041,A14
3/24/14,Individual Contributions,92885,CA,10,112047,A14
3/24/14,Individual Contributions,92887,IL,15,68101,A14
10/31/14,Individual Contributions,97473,IL,50,57229,A1401C
4/30/14,Individual Contributions,94038,NY,20,95577,A1401C
6/6/14,Individual Contributions,94624,DC,75,99519,A1401C
2/27/14,Individual Contributions,92443,IL,100,CW14274,A1401R
3/24/14,Individual Contributions,92893,CA,25,102704,A1401T
3/14/14,Individual Contributions,92750,MO,75,102141,A1402C
2/9/15,Individual Contributions,100754,NY,50,63338,A1411C
3/24/14,Individual Contributions,92896,SC,35,101839,A1411C
3/31/14,Individual Contributions,93030,IL,20,89110,A1411R
2/24/14,Individual Contributions,92213,NJ,35,101491,A1411R
2/25/14,Individual Contributions,92366,NJ,35,82331,A1411R
2/27/14,Individual Contributions,92415,MI,25,70554,A1411R
3/6/14,Individual Contributions,92585,SC,35,102985,A1411R
3/14/14,Individual Contributions,92718,NY,20,CW21502,A1411R
3/6/14,Individual Contributions,92564,IL,25,65778,A1411T
3/6/14,Individual Contributions,92566,IL,25,101820,A1411T
10/3/14,Individual Contributions,96848,VA,10,100602,A1411T
9/5/14,Individual Contributions,95986,NJ,35,72298,A1426R
3/14/14,Individual Contributions,92650,IA,35,94351,A1426R
3/31/14,Individual Contributions,93029,PA,20,95677,A1426T
6/6/14,Individual Contributions,94622,IL,15,62823,A1426T
4/4/14,Individual Contributions,93134,KS,50,96931,A1428C
12/29/14,Individual Contributions,99327,NY,50,97865,A1432R
3/18/14,Individual Contributions,92775,NY,35,112027,A1435T
2/24/14,Individual Contributions,92214,NY,35,111817,A14B12AC
2/27/14,Individual Contributions,92462,WA,100,111919,A14B12B
3/14/14,Individual Contributions,92707,KS,10,112003,A14B12D
2/24/14,Individual Contributions,92210,NY,35,8759,A14C14B
2/24/14,Individual Contributions,92187,IL,10,111805,A14C14BC
3/6/14,Individual Contributions,92547,PA,20,106875,A14M03AC
3/6/14,Individual Contributions,92569,DC,25,94287,A14M03AC
3/6/14,Individual Contributions,92591,MD,35,108723,A14M03AC
6/19/14,Individual Contributions,95018,DE,5,109310,A14M03AC
3/31/14,Individual Contributions,93028,IL,20,112073,A14M03B
4/4/14,Individual Contributions,93129,MI,35,66471,A14M03B
4/30/14,Individual Contributions,94048,IL,75,112354,A14M03B
12/29/14,Individual Contributions,99325,GA,35,113865,A14M03B
3/6/14,Individual Contributions,92573,TX,35,106358,A14M03B
3/24/14,Individual Contributions,92876,MI,10,112039,A14M03B
3/24/14,Individual Contributions,92890,TN,25,98388,A14M03B
3/24/14,Individual Contributions,92917,MI,100,112067,A14M03BC
3/31/14,Individual Contributions,93071,MD,50,97882,A14M03BC
7/9/14,Individual Contributions,95234,VA,35,112966,A14M03BC
7/17/14,Individual Contributions,95295,NY,25,110909,A14M03BC
2/24/14,Individual Contributions,92215,NY,35,111818,A14M03BC
2/24/14,Individual Contributions,92218,MD,50,19928,A14M03BC
5/30/14,Individual Contributions,94585,NC,75,112779,A14M03BC
6/6/14,Individual Contributions,94625,VA,100,112787,A14M03BC
5/6/15,Individual Contributions,102555,OH,35,114239,A14M03BC
3/6/14,Individual Contributions,92560,OH,25,111944,A14M03BC
3/6/14,Individual Contributions,92580,MO,35,109271,A14M03BC
