DonorID,StateCode,CountyCode,TractCode,MSA,CensusYear
84306,09,003,4711.00,25540,2015
106375,09,003,4713.00,25540,2015
66727,09,003,4711.00,25540,2015
80965,09,003,4713.00,25540,2015
85000,09,003,4715.00,25540,2015
30208,09,003,4714.00,25540,2015
82936,09,003,4712.00,25540,2015
78177,09,003,4714.00,25540,2015
78789,09,003,4712.00,25540,2015
74633,09,003,4712.00,25540,2015
CW15756,09,003,4714.00,25540,2015
74255,09,003,4711.00,25540,2015
75993,09,003,4711.00,25540,2015
79241,09,003,4713.00,25540,2015
85282,09,003,4714.00,25540,2015
73281,09,003,4714.00,25540,2015
CW19605,09,003,4711.00,25540,2015
87260,09,003,4715.00,25540,2015
CW17211,09,003,4714.00,25540,2015
77240,09,003,4715.00,25540,2015
79666,09,003,4713.00,25540,2015
72950,09,003,4715.00,25540,2015
13903,09,003,4051.00,25540,2015
13905,09,003,4053.00,25540,2015
3247,09,003,4060.01,25540,2015
108367,09,003,4641.02,25540,2015
6656,09,003,4001.00,25540,2015
98438,09,013,5352.00,25540,2015
78507,09,003,4601.00,25540,2015
83015,09,003,4603.01,25540,2015
CW20313,09,003,4602.03,25540,2015
13917,09,003,5204.00,25540,2015
4033,09,003,5202.01,25540,2015
12404,09,003,5204.00,25540,2015
74335,09,003,5203.01,25540,2015
10149,09,003,5202.02,25540,2015
81684,09,003,5203.01,25540,2015
63051,09,003,5202.01,25540,2015
8526,09,003,5205.01,25540,2015
10079,09,003,5202.01,25540,2015
9205,09,003,5204.00,25540,2015
8423,09,003,5201.00,25540,2015
7024,09,003,5202.01,25540,2015
75078,09,003,5205.01,25540,2015
94891,09,003,5203.01,25540,2015
5732,09,003,5204.00,25540,2015
9741,09,003,5201.00,25540,2015
13925,09,003,4681.01,25540,2015
107377,09,003,4681.02,25540,2015
2494,09,003,5150.00,25540,2015
85716,09,003,5151.02,25540,2015
87777,09,003,5151.02,25540,2015
96024,09,003,5148.00,25540,2015
63930,09,003,5146.00,25540,2015
88224,09,003,5148.00,25540,2015
90456,09,003,5144.00,25540,2015
109153,09,003,5150.00,25540,2015
41483,09,003,5150.00,25540,2015
9079,09,003,5150.00,25540,2015
10005,09,003,5151.02,25540,2015
63588,09,003,5147.00,25540,2015
64959,09,003,5141.01,25540,2015
111773,09,003,5141.01,25540,2015
68868,09,003,5141.02,25540,2015
66389,09,013,5291.00,25540,2015
64960,09,003,4163.00,25540,2015
83617,09,003,4154.00,25540,2015
CW15406,09,003,4154.00,25540,2015
68023,09,003,4164.00,25540,2015
87356,09,003,4162.00,25540,2015
CW18754,09,003,4167.00,25540,2015
7771,09,003,4175.00,25540,2015
81548,09,003,4174.00,25540,2015
CW14788,09,003,4174.00,25540,2015
13959,09,003,4205.00,25540,2015
89986,09,003,4205.00,25540,2015
84862,09,003,4207.00,25540,2015
75314,09,003,4205.00,25540,2015
72088,09,003,4205.00,25540,2015
76518,09,013,5304.00,25540,2015
66153,09,013,5306.00,25540,2015
88961,09,013,5302.00,25540,2015
86730,09,003,4903.02,25540,2015
76524,09,003,4901.00,25540,2015
91752,09,003,5242.00,25540,2015
65692,09,003,4903.02,25540,2015
106338,09,003,4903.02,25540,2015
79959,09,003,5242.00,25540,2015
55776,09,005,2621.00,99999,2015
84751,09,005,2621.00,99999,2015
CW17090,09,005,2621.00,99999,2015
13972,09,003,4661.01,25540,2015
47991,09,003,4663.00,25540,2015
66549,09,013,5382.01,25540,2015
71687,09,003,5202.02,25540,2015
73899,09,003,5202.02,25540,2015
96070,09,003,5204.00,25540,2015
113180,09,003,4872.02,25540,2015
69437,09,003,4875.00,25540,2015
82429,09,003,4872.01,25540,2015
67113,09,003,4872.02,25540,2015
79234,09,003,4875.00,25540,2015
CW16173,09,003,4875.00,25540,2015
65900,09,013,8902.01,25540,2015
49094,09,003,4771.02,25540,2015
9453,09,003,4771.02,25540,2015
92066,09,003,4813.00,25540,2015
109341,09,013,5331.02,25540,2015
102238,09,013,5331.02,25540,2015
CW14706,09,003,4841.00,25540,2015
47437,09,003,4681.01,25540,2015
3047,09,003,4662.02,25540,2015
77941,09,003,4738.00,25540,2015
CW16051,09,003,4736.02,25540,2015
83336,09,003,4731.00,25540,2015
69744,09,003,4731.00,25540,2015
73961,09,003,4737.00,25540,2015
74190,09,003,4738.00,25540,2015
84953,09,003,4737.00,25540,2015
CW21852,09,003,4735.01,25540,2015
40788,09,003,4737.00,25540,2015
66694,09,003,4735.01,25540,2015
93012,09,003,4735.02,25540,2015
77661,09,003,4731.00,25540,2015
90059,09,003,4731.00,25540,2015
87573,09,003,4731.00,25540,2015
78230,09,003,4734.00,25540,2015
86431,09,003,4737.00,25540,2015
90830,09,003,4731.00,25540,2015
83234,09,003,4735.01,25540,2015
84891,09,003,4735.01,25540,2015
108242,09,003,4735.01,25540,2015
CW13832,09,003,4738.00,25540,2015
75002,09,003,4737.00,25540,2015
82187,09,003,4736.01,25540,2015
76581,09,003,4735.01,25540,2015
75196,09,003,4737.00,25540,2015
85370,09,003,4735.01,25540,2015
71350,09,003,4736.01,25540,2015
82658,09,003,4737.00,25540,2015
79660,09,003,4737.00,25540,2015
79518,09,003,4737.00,25540,2015
82055,09,003,4736.01,25540,2015
CW18916,09,003,4736.02,25540,2015
64461,09,003,4735.01,25540,2015
79240,09,003,4737.00,25540,2015
79239,09,003,4731.00,25540,2015
67120,09,003,4731.00,25540,2015
104179,09,003,4731.00,25540,2015
84950,09,003,4738.00,25540,2015
CW15724,09,003,4731.00,25540,2015
67178,09,003,4735.01,25540,2015
96855,09,003,4737.00,25540,2015
68606,09,003,4735.01,25540,2015
86139,09,003,4731.00,25540,2015
71139,09,003,4731.00,25540,2015
75178,09,003,4761.00,25540,2015
82328,09,003,4762.00,25540,2015
73230,09,005,3201.00,99999,2015
14052,09,003,5031.00,25540,2015
CW20741,09,003,5245.02,25540,2015
73231,09,003,5031.00,25540,2015
87445,09,003,5042.00,25540,2015
85412,09,003,5033.00,25540,2015
84486,09,003,5246.00,25540,2015
6937,09,003,5031.00,25540,2015
89538,09,003,5245.01,25540,2015
74968,09,003,5042.00,25540,2015
70635,09,003,4971.00,25540,2015
89885,09,003,5031.00,25540,2015
48230,09,003,5033.00,25540,2015
76569,09,003,5031.00,25540,2015
5502,09,003,5031.00,25540,2015
90829,09,003,5245.01,25540,2015
3261,09,003,5246.00,25540,2015
95422,09,003,5042.00,25540,2015
70210,09,003,5045.00,25540,2015
64670,09,003,5029.00,25540,2015
85555,09,003,5028.00,25540,2015
72955,09,003,5247.00,25540,2015
4792,09,003,5245.01,25540,2015
71071,09,003,5030.00,25540,2015
76977,09,003,5048.00,25540,2015
82778,09,003,5045.00,25540,2015
71895,09,003,5049.00,25540,2015
66332,09,003,5029.00,25540,2015
69798,09,003,5029.00,25540,2015
CW19618,09,003,4966.00,25540,2015
49523,09,003,4963.00,25540,2015
14023,09,003,4966.00,25540,2015
93113,09,003,4964.00,25540,2015
74418,09,003,4970.00,25540,2015
64176,09,003,4966.00,25540,2015
73090,09,003,4970.00,25540,2015
108633,09,003,4965.00,25540,2015
109368,09,003,4965.00,25540,2015
104491,09,003,4976.00,25540,2015
79708,09,003,5113.00,25540,2015
CW20435,09,003,5101.00,25540,2015
14038,09,003,5114.00,25540,2015
CW15295,09,003,5104.00,25540,2015
84999,09,003,5113.00,25540,2015
66683,09,003,5104.00,25540,2015
83915,09,003,5112.00,25540,2015
84518,09,003,5103.00,25540,2015
95624,09,003,4922.00,25540,2015
CW14520,09,003,4921.00,25540,2015
779,09,003,4921.00,25540,2015
66059,09,003,4926.00,25540,2015
104227,09,003,4923.00,25540,2015
88512,09,003,4926.00,25540,2015
75067,09,003,4968.00,25540,2015
74336,09,003,4961.00,25540,2015
78766,09,003,4963.00,25540,2015
64315,09,003,4961.00,25540,2015
83412,09,003,4968.00,25540,2015
79238,09,003,4941.00,25540,2015
12167,09,003,4944.00,25540,2015
68529,09,003,4946.00,25540,2015
76410,09,003,5015.00,25540,2015
79715,09,003,5039.00,25540,2015
81683,09,003,5039.00,25540,2015
91124,09,003,5039.00,25540,2015
CW18269,09,003,5040.00,25540,2015
76096,09,003,5035.00,25540,2015
75769,09,003,5039.00,25540,2015
82049,09,003,5037.00,25540,2015
77042,09,003,5039.00,25540,2015
79103,09,003,5039.00,25540,2015
68051,09,003,5039.00,25540,2015
73903,09,003,5039.00,25540,2015
110556,09,003,5039.00,25540,2015
CW13952,09,003,5040.00,25540,2015
99183,09,003,5015.00,25540,2015
68050,09,003,5039.00,25540,2015
86796,09,003,5040.00,25540,2015
CW19715,09,003,5040.00,25540,2015
CW19548,09,003,5040.00,25540,2015
75692,09,003,5039.00,25540,2015
67788,09,003,5039.00,25540,2015
80987,09,003,5039.00,25540,2015
83384,09,003,5037.00,25540,2015
67912,09,003,5039.00,25540,2015
79189,09,003,5037.00,25540,2015
CW20793,09,003,5039.00,25540,2015
89689,09,003,5039.00,25540,2015
66004,09,003,5037.00,25540,2015
90077,09,003,5039.00,25540,2015
66467,09,003,5039.00,25540,2015
80384,09,003,5014.00,25540,2015
CW16889,09,003,5039.00,25540,2015
82056,09,003,5037.00,25540,2015
99402,09,003,5037.00,25540,2015
86795,09,003,5040.00,25540,2015
78913,09,003,5039.00,25540,2015
69745,09,003,5035.00,25540,2015
79179,09,003,5038.00,25540,2015
102334,09,003,5040.00,25540,2015
CW18702,09,003,5039.00,25540,2015
80985,09,003,5035.00,25540,2015
78287,09,003,5015.00,25540,2015
64314,09,003,5039.00,25540,2015
87345,09,003,5039.00,25540,2015
76411,09,003,5003.00,25540,2015
79089,09,003,5023.00,25540,2015
66182,09,003,5023.00,25540,2015
78787,09,003,5024.00,25540,2015
82954,09,003,5024.00,25540,2015
CW15945,09,003,5023.00,25540,2015
110993,09,003,4973.00,25540,2015
5202,09,003,4970.00,25540,2015
95961,09,003,4972.00,25540,2015
749,09,003,4972.00,25540,2015
7782,09,003,4973.00,25540,2015
65122,09,003,4977.00,25540,2015
74635,09,003,4973.00,25540,2015
2716,09,003,4972.00,25540,2015
6852,09,003,4973.00,25540,2015
CW18712,09,003,4973.00,25540,2015
64316,09,003,4975.00,25540,2015
76023,09,003,5106.00,25540,2015
73344,09,003,5106.00,25540,2015
89886,09,003,5107.00,25540,2015
8618,09,003,5109.00,25540,2015
79801,09,003,5107.00,25540,2015
14039,09,003,5110.00,25540,2015
76141,09,003,5107.00,25540,2015
89451,09,003,5111.00,25540,2015
64581,09,003,5106.00,25540,2015
96679,09,003,5109.00,25540,2015
70634,09,003,5111.00,25540,2015
CW17708,09,003,5106.00,25540,2015
76322,09,003,5106.00,25540,2015
CW15758,09,003,5111.00,25540,2015
90893,09,003,5106.00,25540,2015
86279,09,003,4969.00,25540,2015
94595,09,003,4970.00,25540,2015
81682,09,003,5012.00,25540,2015
90208,09,003,5244.00,25540,2015
79957,09,003,5012.00,25540,2015
64688,09,003,5244.00,25540,2015
CW14582,09,003,5013.00,25540,2015
CW19397,09,003,5018.00,25540,2015
81510,09,003,5017.00,25540,2015
77810,09,003,5244.00,25540,2015
68690,09,003,5012.00,25540,2015
82050,09,003,5244.00,25540,2015
72244,09,003,5244.00,25540,2015
87066,09,003,5018.00,25540,2015
66951,09,003,5244.00,25540,2015
CW19863,09,003,5244.00,25540,2015
84128,09,015,8004.00,49340,2015
91379,09,015,8007.00,49340,2015
91517,09,015,8004.00,49340,2015
5221,09,013,5261.01,25540,2015
86876,09,015,9045.00,49340,2015
81026,09,011,8701.00,35980,2015
66039,09,015,9031.00,49340,2015
1181,09,013,8813.00,25540,2015
CW22927,09,013,8815.00,25540,2015
103563,09,013,8813.00,25540,2015
109715,09,013,8813.00,25540,2015
70636,09,013,8813.00,25540,2015
79223,09,013,8813.00,25540,2015
8844,09,013,8811.00,25540,2015
14099,09,013,8813.00,25540,2015
106886,09,013,8815.00,25540,2015
14100,09,013,8812.00,25540,2015
73421,09,015,8301.00,49340,2015
7613,09,011,6905.00,35980,2015
101457,09,011,6909.00,35980,2015
41103,09,011,6904.00,35980,2015
9312,09,011,6909.00,35980,2015
75951,09,011,7161.02,35980,2015
82425,09,011,7161.02,35980,2015
14110,09,011,7012.00,35980,2015
14113,09,011,7025.00,35980,2015
109885,09,011,8702.00,35980,2015
99612,09,011,7024.00,35980,2015
3072,09,011,7092.00,35980,2015
28682,09,011,7053.00,35980,2015
106148,09,011,6963.00,35980,2015
92065,09,011,6963.00,35980,2015
11925,09,011,6966.00,35980,2015
9926,09,011,6501.00,35980,2015
8962,09,011,6936.00,35980,2015
94028,09,011,6937.00,35980,2015
105353,09,011,6935.00,35980,2015
103527,09,009,1252.00,35300,2015
95583,09,009,1841.00,35300,2015
9897,09,009,3431.02,35300,2015
11928,09,009,3432.00,35300,2015
11389,09,009,3434.00,35300,2015
7549,09,009,3431.01,35300,2015
11930,09,009,3432.00,35300,2015
5860,09,009,3431.02,35300,2015
14147,09,007,5703.00,25540,2015
8121,09,007,5703.00,25540,2015
104628,09,009,1201.00,35300,2015
9509,09,007,5851.00,25540,2015
5459,09,007,5851.00,25540,2015
8689,09,007,6301.00,25540,2015
4031,09,009,1903.01,35300,2015
12149,09,009,1903.03,35300,2015
109628,09,009,1903.03,35300,2015
85846,09,009,1902.00,35300,2015
8580,09,009,1901.00,35300,2015
14192,09,003,5241.00,25540,2015
103331,09,009,1712.00,35300,2015
90985,09,009,1716.00,35300,2015
40215,09,009,1708.00,35300,2015
95633,09,007,5421.00,25540,2015
99839,09,007,5412.00,25540,2015
9554,09,007,6802.00,25540,2015
64549,09,007,5412.00,25540,2015
11844,09,009,1505.00,35300,2015
96846,09,009,1512.00,35300,2015
58045,09,009,1503.00,35300,2015
4739,09,009,1861.00,35300,2015
106448,09,009,1861.00,35300,2015
3853,09,009,1672.01,35300,2015
16134,09,009,1671.00,35300,2015
110250,09,003,4305.00,25540,2015
99565,09,007,5602.00,25540,2015
7329,09,001,1104.00,14860,2015
49045,09,001,1104.00,14860,2015
101345,09,009,3481.25,35300,2015
100121,09,009,3481.25,35300,2015
3542,09,009,1755.00,35300,2015
103436,09,009,1754.00,35300,2015
107168,09,009,1755.00,35300,2015
41747,09,009,1751.00,35300,2015
83749,09,009,1414.00,35300,2015
480,09,009,3614.01,35300,2015
27920,09,009,1413.00,35300,2015
14268,09,009,1414.00,35300,2015
87664,09,009,1419.00,35300,2015
108401,09,009,1414.00,35300,2015
107453,09,009,3614.01,35300,2015
3421,09,009,1419.00,35300,2015
108984,09,009,1415.00,35300,2015
59,09,009,1409.00,35300,2015
4837,09,009,1418.00,35300,2015
14278,09,009,1415.00,35300,2015
100026,09,009,1415.00,35300,2015
36538,09,009,1418.00,35300,2015
102820,09,009,1418.00,35300,2015
51149,09,009,1414.00,35300,2015
96882,09,009,1409.00,35300,2015
8533,09,009,3614.01,35300,2015
14283,09,009,1407.00,35300,2015
95754,09,009,1415.00,35300,2015
3370,09,009,1419.00,35300,2015
48555,09,009,1414.00,35300,2015
14292,09,009,1418.00,35300,2015
CW15492,09,009,1428.00,35300,2015
110589,09,009,1426.01,35300,2015
106630,09,009,1658.02,35300,2015
104724,09,009,1657.00,35300,2015
14304,09,009,1658.01,35300,2015
105310,09,009,1411.00,35300,2015
97923,09,009,1411.00,35300,2015
79335,09,009,1410.00,35300,2015
101723,09,009,1411.00,35300,2015
107536,09,009,1541.00,35300,2015
103064,09,009,3615.00,35300,2015
14323,09,009,1654.00,35300,2015
107252,09,009,1654.00,35300,2015
6165,09,009,1652.00,35300,2015
67070,09,009,1654.00,35300,2015
9159,09,009,1651.00,35300,2015
8068,09,009,1654.00,35300,2015
11883,09,009,1654.00,35300,2015
1407,09,009,1654.00,35300,2015
14315,09,009,1654.00,35300,2015
94406,09,009,1655.00,35300,2015
22807,09,009,1654.00,35300,2015
49073,09,009,1659.00,35300,2015
11714,09,009,1660.01,35300,2015
69945,09,009,1659.00,35300,2015
2117,09,009,1659.00,35300,2015
11539,09,009,1611.00,35300,2015
108767,09,009,1611.00,35300,2015
14355,09,009,1602.00,35300,2015
6301,09,009,1602.00,35300,2015
8112,09,009,1601.00,35300,2015
11730,09,009,1601.00,35300,2015
107141,09,001,0706.00,14860,2015
4836,09,001,0711.00,14860,2015
106722,09,001,0728.00,14860,2015
108390,09,001,0719.00,14860,2015
39561,09,001,0729.00,14860,2015
CW19716,09,001,0728.00,14860,2015
102037,09,001,0724.00,14860,2015
105125,09,001,0737.00,14860,2015
Conf2543,09,001,0905.00,14860,2015
4551,09,001,0902.00,14860,2015
55987,09,001,0903.00,14860,2015
107514,09,001,0905.00,14860,2015
101373,09,001,0904.00,14860,2015
84628,09,001,0813.00,14860,2015
107978,09,001,0808.00,14860,2015
100920,09,001,0809.00,14860,2015
550,09,001,0810.00,14860,2015
CW12615,09,009,3528.00,35300,2015
69585,09,009,3611.00,35300,2015
6332,09,005,2501.00,99999,2015
17528,09,005,2501.00,99999,2015
25542,09,005,2651.00,99999,2015
14413,09,005,2532.00,99999,2015
14414,09,005,2532.00,99999,2015
104223,09,005,3491.00,99999,2015
109640,09,005,3103.00,99999,2015
3049,09,005,2632.00,99999,2015
14438,09,005,3621.01,99999,2015
111564,09,001,2051.00,14860,2015
50850,09,001,2052.00,14860,2015
14444,09,001,2106.00,14860,2015
60462,09,001,2401.00,14860,2015
105056,09,001,2103.00,14860,2015
104476,09,001,2108.00,14860,2015
21487,09,001,2202.00,14860,2015
10408,09,001,2203.00,14860,2015
7518,09,001,0303.00,14860,2015
107487,09,001,0303.00,14860,2015
405,09,001,0303.00,14860,2015
2462,09,001,0303.00,14860,2015
5470,09,001,0304.00,14860,2015
11929,09,001,0615.00,14860,2015
14160,09,001,0607.00,14860,2015
562,09,001,0608.00,14860,2015
104123,09,001,0616.00,14860,2015
108378,09,001,0610.00,14860,2015
10082,09,001,0615.00,14860,2015
655,09,001,0609.00,14860,2015
9900,09,001,0607.00,14860,2015
1829,09,001,0616.00,14860,2015
58915,09,001,0603.00,14860,2015
1970,09,001,0612.00,14860,2015
109682,09,001,0601.00,14860,2015
9254,09,001,0602.00,14860,2015
4402,09,001,0612.00,14860,2015
7796,09,001,0113.00,14860,2015
7978,09,001,0112.00,14860,2015
100083,09,001,0107.00,14860,2015
9817,09,001,0105.00,14860,2015
8566,09,001,0102.01,14860,2015
7815,09,001,0107.00,14860,2015
9428,09,001,0107.00,14860,2015
14497,09,001,0103.00,14860,2015
9615,09,001,0113.00,14860,2015
14505,09,001,0102.01,14860,2015
760,09,001,0107.00,14860,2015
9898,09,001,0101.02,14860,2015
40546,09,001,0112.00,14860,2015
8564,09,001,0104.00,14860,2015
78070,09,001,0103.00,14860,2015
39672,09,001,0103.00,14860,2015
110146,09,001,0101.02,14860,2015
3233,09,001,0101.01,14860,2015
7612,09,001,0101.02,14860,2015
50525,09,001,0101.01,14860,2015
14530,09,001,0101.01,14860,2015
9564,09,001,0104.00,14860,2015
2134,09,001,0351.00,14860,2015
14545,09,001,0351.00,14860,2015
111529,09,001,0351.00,14860,2015
12032,09,001,0354.00,14860,2015
12415,09,001,0351.00,14860,2015
109659,09,001,0354.00,14860,2015
4814,09,001,0351.00,14860,2015
96020,09,001,0438.00,14860,2015
39603,09,001,0438.00,14860,2015
105850,09,001,0431.00,14860,2015
49214,09,001,0433.00,14860,2015
5313,09,001,0436.00,14860,2015
97136,09,001,0428.00,14860,2015
109414,09,001,0446.00,14860,2015
14586,09,001,0439.00,14860,2015
73617,09,001,0438.00,14860,2015
108783,09,001,0444.00,14860,2015
14593,09,001,0444.00,14860,2015
2194,09,001,0439.00,14860,2015
39560,09,001,0445.00,14860,2015
14599,09,001,0444.00,14860,2015
14601,09,001,0110.00,14860,2015
14602,09,001,0110.00,14860,2015
5641,09,001,0110.00,14860,2015
14603,09,001,0110.00,14860,2015
14604,09,001,0109.00,14860,2015
40346,09,001,0109.00,14860,2015
47436,09,001,0102.02,14860,2015
14611,09,001,2453.00,14860,2015
90505,09,001,2452.00,14860,2015
50337,09,001,0111.00,14860,2015
15563,09,001,0111.00,14860,2015
14623,09,001,0111.00,14860,2015
3168,09,001,0111.00,14860,2015
39984,09,001,0504.00,14860,2015
14634,09,001,0502.00,14860,2015
109787,09,001,0506.00,14860,2015
14636,09,001,0503.00,14860,2015
12423,09,001,0503.00,14860,2015
8895,09,001,0503.00,14860,2015
109521,09,001,0505.00,14860,2015
14661,09,001,0503.00,14860,2015
4738,09,001,0502.00,14860,2015
14667,09,001,0505.00,14860,2015
45787,09,001,0505.00,14860,2015
76596,09,001,0551.00,14860,2015
110229,09,001,0552.00,14860,2015
14675,09,001,0551.00,14860,2015
14168,09,001,0606.00,14860,2015
102765,09,001,2401.00,14860,2015
12224,09,001,2401.00,14860,2015
19402,09,001,2402.00,14860,2015
41629,09,001,0451.01,14860,2015
2720,09,001,0454.00,14860,2015
21814,09,001,0451.01,14860,2015
48240,09,001,0454.00,14860,2015
58444,09,001,0451.01,14860,2015
14726,09,001,0201.00,14860,2015
14712,09,001,0201.00,14860,2015
11177,09,001,0213.00,14860,2015
95899,09,001,0215.00,14860,2015
9617,09,001,0216.00,14860,2015
14697,09,001,0205.00,14860,2015
10086,09,001,0221.00,14860,2015
