StateCode,CountyCode,TractCode,MSA,CensusYear,Minority_Population,Non_hispanic_other,Non_hispanic_asian,Non_hispanic_white,Non_hispanic_american_indian,Non_hispanic_black,Hispanics,Population,Minority_percentage,Family_count,Household_count,DistressedTractInd,Income_Indicator,Poverty_level_percentage,MSA_MFI_pct,Decennial_Trace_MHI,Decennial_MSA_MFI,HUD_est_MSA_MFI,Est_Income,sDecennial_Tract_MFI,Median_unit_age,Total_housing_units,Num_1_to_4_units,Own_occ_1_to_4_units,Owner_occupied_units,Renter_occupied_units,Units_vacant,Central_City_Flag
55,079,0047.00,33340,2015,3954,75,11,67,6,3792,70,4021,98.33,1045,1622,No,Low,32.88,45.49,25595,68787,73300,33344,31295,71,1902,1582,813,813,809,280,1
55,079,0087.00,33340,2015,1384,28,0,26,0,1328,28,1410,98.16,299,453,No,Low,50.63,40.68,25728,68787,73300,29818,27986,71,567,506,193,193,260,114,1
55,079,0084.00,33340,2015,1311,34,13,4,2,1228,34,1315,99.70,335,406,No,Low,60.69,26.14,18324,68787,73300,19161,17985,71,554,554,64,64,342,148,1
55,079,0046.00,33340,2015,2963,52,30,21,17,2804,60,2984,99.30,707,1177,No,Moderate,29.99,50.37,24141,68787,73300,36921,34653,71,1374,1194,586,586,591,197,1
55,079,0125.00,33340,2015,353,43,49,1661,15,155,91,2014,17.53,454,885,No,Middle,10.76,112.41,57264,68787,73300,82397,77328,71,974,815,547,547,338,89,1
55,079,0124.00,33340,2015,1330,123,184,1262,33,772,218,2592,51.31,690,1271,No,Moderate,6.87,76.73,46016,68787,73300,56243,52784,71,1316,1013,559,559,712,45,1
55,079,0136.00,33340,2015,2072,61,38,417,22,1705,246,2489,83.25,433,1176,No,Low,53.39,37.61,14303,68787,73300,27568,25871,68,1390,481,189,189,987,214,1
55,079,0024.00,33340,2015,2156,38,27,88,2,2041,48,2244,96.08,475,753,No,Low,39.68,40.71,23073,68787,73300,29840,28004,68,997,852,413,413,340,244,1
55,079,0601.02,33340,2015,578,56,111,2560,5,325,81,3138,18.42,948,1464,No,Upper,1.40,129.08,70541,68787,73300,94616,88793,40,1580,1131,1013,1283,181,116,0
55,079,0022.00,33340,2015,1185,63,19,605,6,1004,93,1790,66.20,522,705,No,Moderate,10.09,68.55,41656,68787,73300,50247,47159,56,778,778,503,503,202,73,1
55,079,0043.00,33340,2015,5228,77,6,121,7,5000,138,5349,97.74,1368,2086,No,Low,43.36,37.74,23520,68787,73300,27663,25962,71,2333,1998,1062,1062,1024,247,1
55,079,0023.00,33340,2015,4246,102,4,160,8,4004,128,4406,96.37,969,1770,No,Low,21.10,46.55,28636,68787,73300,34121,32022,59,1945,1677,892,915,855,175,1
55,079,0021.00,33340,2015,2283,47,7,191,9,2112,108,2474,92.28,525,996,No,Low,32.18,48.39,21453,68787,73300,35470,33287,69,1179,856,337,337,659,183,1
55,079,0501.02,33340,2015,2639,163,240,3370,12,1997,227,6009,43.92,1550,2771,No,Middle,10.22,101.65,52274,68787,73300,74509,69923,40,2960,1741,1421,1529,1242,189,0
55,079,0602.00,33340,2015,1461,137,157,4244,11,920,236,5705,25.61,1411,2665,No,Middle,9.83,96.62,50286,68787,73300,70822,66466,51,2781,2183,1571,1599,1066,116,0
55,079,0048.00,33340,2015,3886,82,39,116,10,3649,106,4002,97.10,1044,1443,No,Low,43.29,45.36,29049,68787,73300,33249,31204,71,1719,1631,682,682,761,276,1
55,079,0061.00,33340,2015,2134,80,36,186,12,1930,76,2320,91.98,501,748,No,Low,30.71,39.37,31736,68787,73300,28858,27083,71,873,862,458,458,290,125,1
55,079,0049.00,33340,2015,3795,92,36,711,17,3502,148,4506,84.22,1063,1673,No,Moderate,22.04,75.75,45327,68787,73300,55525,52109,71,1896,1872,986,986,687,223,1
55,079,0088.00,33340,2015,2098,34,13,23,8,1988,55,2121,98.92,409,587,No,Low,47.17,34.35,18625,68787,73300,25179,23631,71,829,727,235,235,352,242,1
55,079,0093.00,33340,2015,1202,98,48,1333,17,901,138,2535,47.42,656,1051,No,Middle,12.61,93.66,55239,68787,73300,68653,64432,71,1163,1117,507,507,544,112,1
55,079,0078.00,33340,2015,337,71,84,3109,5,71,106,3446,9.78,395,1376,No,Moderate,54.86,73.66,19550,68787,73300,53993,50670,71,1573,1129,275,308,1068,197,1
55,079,0804.00,33340,2015,516,53,237,2738,8,119,99,3254,15.86,674,1880,No,Middle,24.09,93.74,25585,68787,73300,68711,64485,48,1985,568,317,502,1378,105,1
55,079,0802.00,33340,2015,505,85,174,2863,9,93,144,3368,14.99,779,1633,No,Upper,8.40,127.52,56448,68787,73300,93472,87723,71,1728,1173,652,695,938,95,0
55,079,0074.00,33340,2015,468,79,76,3654,8,134,171,4122,11.35,278,595,No,Upper,26.89,176.06,73472,68787,73300,129052,121111,71,615,579,394,402,193,20,1
55,079,0073.00,33340,2015,311,42,116,2166,14,55,84,2477,12.56,360,1043,No,Middle,37.14,114.06,29525,68787,73300,83606,78462,71,1169,858,415,415,628,126,1
55,079,0803.00,33340,2015,412,73,149,3472,3,70,117,3884,10.61,1115,1460,No,Upper,5.75,195.40,105978,68787,73300,143228,134410,71,1512,1421,1102,1102,358,52,0
55,079,0077.00,33340,2015,658,93,231,3149,13,186,135,3807,17.28,447,2163,No,Middle,31.77,119.64,30725,68787,73300,87696,82303,71,2330,1151,295,349,1814,167,1
55,079,1856.00,33340,2015,1526,73,15,250,14,1353,71,1776,85.92,450,858,No,Low,42.71,37.67,23966,68787,73300,27612,25917,71,961,634,257,257,601,103,1
55,079,0106.00,33340,2015,892,50,14,300,6,655,167,1192,74.83,282,428,No,Low,66.10,42.77,29279,68787,73300,31350,29423,71,532,416,150,163,265,104,1
55,079,0911.00,33340,2015,275,68,54,3975,4,55,94,4250,6.47,1093,1676,No,Upper,4.79,174.72,99091,68787,73300,128070,120188,71,1676,1676,1349,1349,327,0,0
55,079,0912.00,33340,2015,548,88,163,4151,13,149,135,4699,11.66,986,2331,No,Middle,8.52,119.84,49137,68787,73300,87843,82438,53,2474,1352,974,988,1343,143,0
55,079,0161.00,33340,2015,2840,47,97,734,53,140,2503,3574,79.46,752,943,No,Moderate,24.30,56.76,39788,68787,73300,41605,39050,71,1089,987,561,561,382,146,1
55,079,0041.00,33340,2015,2456,41,17,109,4,2336,58,2565,95.75,660,1015,No,Moderate,22.88,67.03,43447,68787,73300,49133,46111,68,1153,1064,582,582,433,138,1
55,079,0038.00,33340,2015,2042,45,5,154,2,1925,65,2196,92.99,542,887,No,Moderate,23.04,65.29,36042,68787,73300,47858,44914,67,997,970,447,447,440,110,1
55,079,0051.00,33340,2015,2737,95,107,664,11,2396,128,3401,80.48,681,1594,No,Moderate,32.03,65.66,24359,68787,73300,48129,45170,54,1693,996,593,593,1001,99,1
55,079,0036.00,33340,2015,1699,55,30,194,7,1536,71,1893,89.75,477,767,No,Moderate,14.74,52.47,40250,68787,73300,38461,36094,57,824,782,456,456,311,57,1
55,079,0039.00,33340,2015,2539,66,23,91,6,2388,56,2630,96.54,684,1159,No,Low,17.33,43.35,30274,68787,73300,31776,29826,66,1237,1237,605,605,554,78,1
55,079,0050.00,33340,2015,3368,135,41,1339,14,2968,210,4707,71.55,1061,2060,No,Moderate,16.33,77.94,44597,68787,73300,57130,53614,67,2247,2120,1039,1053,1007,187,1
55,079,0701.00,33340,2015,367,74,98,4006,4,43,148,4373,8.39,1280,1558,No,Upper,2.17,173.98,110761,68787,73300,127527,119681,68,1620,1473,1366,1373,185,62,0
55,079,0401.00,33340,2015,320,35,120,1277,3,96,66,1597,20.04,494,590,No,Upper,2.67,303.47,186154,68787,73300,222444,208750,46,639,639,586,586,4,49,0
55,079,0351.00,33340,2015,144,32,55,2113,4,16,37,2257,6.38,698,822,No,Upper,2.95,224.29,141250,68787,73300,164405,154286,60,891,891,804,804,18,69,0
55,079,0301.00,33340,2015,500,64,159,3800,12,144,121,4300,11.63,1261,1743,No,Upper,3.03,153.55,82715,68787,73300,112552,105625,46,1830,1544,1425,1446,297,87,0
55,079,0031.00,33340,2015,3175,84,315,397,18,2626,132,3572,88.89,893,1212,No,Moderate,17.38,60.16,37325,68787,73300,44097,41387,56,1403,1393,890,890,322,191,1
55,079,0027.00,33340,2015,1801,44,23,194,11,1666,57,1995,90.28,381,689,No,Low,29.54,47.85,29543,68787,73300,35074,32917,56,822,749,372,372,317,133,1
55,079,0035.00,33340,2015,2913,95,156,497,6,2490,166,3410,85.43,849,1242,No,Moderate,12.56,76.16,49526,68787,73300,55825,52393,56,1353,1254,916,922,320,111,1
55,079,0034.00,33340,2015,3410,241,237,2123,37,2689,206,5533,61.63,1470,2588,No,Moderate,17.67,52.85,36400,68787,73300,38739,36355,51,2664,1900,1143,1267,1321,76,1
55,079,0029.00,33340,2015,1923,43,102,256,11,1652,115,2179,88.25,424,668,No,Moderate,19.63,52.81,32679,68787,73300,38710,36328,60,836,827,436,436,232,168,1
55,079,0018.00,33340,2015,2715,59,81,438,8,2464,103,3153,86.11,807,1151,No,Low,44.72,38.80,25793,68787,73300,28440,26696,54,1262,1138,471,471,680,111,1
55,079,0019.00,33340,2015,3035,91,196,483,14,2613,121,3518,86.27,915,1252,No,Moderate,30.29,57.73,29811,68787,73300,42316,39716,56,1398,1319,617,617,635,146,1
55,079,0190.00,33340,2015,1364,79,98,3181,32,209,946,4545,30.01,1241,1988,No,Middle,6.88,80.97,44774,68787,73300,59351,55699,59,2048,1658,1288,1288,700,60,1
55,079,1016.00,33340,2015,1012,59,37,3570,47,159,710,4582,22.09,1006,1990,No,Middle,9.68,92.10,47500,68787,73300,67509,63356,65,2146,1720,1207,1207,783,156,1
55,079,0217.00,33340,2015,1429,129,243,4713,55,112,890,6142,23.27,1653,2292,No,Middle,7.86,105.48,57447,68787,73300,77317,72563,44,2379,2053,1792,1832,460,87,1
55,079,0055.00,33340,2015,570,58,72,2748,18,285,137,3318,17.18,901,1463,No,Middle,2.96,100.66,62538,68787,73300,73784,69242,55,1494,1447,1313,1313,150,31,1
55,079,0007.00,33340,2015,2437,106,89,1143,19,2116,107,3580,68.07,1009,1471,No,Moderate,9.06,70.04,43265,68787,73300,51339,48185,45,1559,1125,883,983,488,88,1
55,079,0001.02,33340,2015,2414,82,84,1093,20,2107,121,3507,68.83,920,1770,No,Moderate,10.57,67.53,43623,68787,73300,49499,46455,35,2076,999,628,926,844,306,1
55,079,0003.04,33340,2015,2055,127,285,1327,11,1499,133,3382,60.76,990,1188,No,Middle,8.36,115.05,75179,68787,73300,84332,79145,43,1198,1135,1093,1093,95,10,1
55,079,0006.00,33340,2015,4535,180,774,1755,15,3368,198,6290,72.10,1677,2216,No,Moderate,14.52,69.63,42477,68787,73300,51039,47901,46,2397,1789,1306,1306,910,181,1
55,079,0008.00,33340,2015,3901,210,272,1228,21,3189,209,5129,76.06,1168,1897,No,Moderate,17.81,67.06,37904,68787,73300,49155,46131,39,2118,1669,1012,1021,876,221,1
55,079,0501.01,33340,2015,2190,179,347,3800,30,1390,244,5990,36.56,1616,2286,No,Middle,5.03,103.02,64391,68787,73300,75514,70870,46,2443,1863,1740,1907,379,157,0
55,079,0002.02,33340,2015,3791,194,287,2310,41,3016,253,6101,62.14,1545,2334,No,Moderate,18.54,74.14,51888,68787,73300,54345,51003,28,2477,1843,1129,1209,1125,143,1
55,079,0003.02,33340,2015,2661,92,56,367,3,2382,128,3028,87.88,703,1011,No,Moderate,29.06,51.70,41347,68787,73300,37896,35568,32,1093,749,341,366,645,82,1
55,079,0003.03,33340,2015,999,107,96,874,8,684,104,1873,53.34,505,672,No,Middle,15.68,85.00,51486,68787,73300,62305,58472,42,680,616,419,419,253,8,1
55,079,0901.00,33340,2015,893,101,161,3665,14,473,144,4558,19.59,1179,2023,No,Middle,1.49,101.17,59102,68787,73300,74158,69597,47,2108,1369,1246,1276,747,85,0
55,101,0015.02,39540,2015,871,110,102,6223,24,230,405,7094,12.28,1788,2490,No,Upper,4.89,125.57,64878,65200,65500,82248,81875,32,2576,2049,1957,1967,523,86,0
